title,url,content,clean_text,clean_text_nostop,sentiment_score,sentiment_label
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saudara-saudara,Kita sudah mulai beroperasi lebih dari seribu Koperasi Desa Merah Putih.",saudara saudara kita sudah mulai beroperasi lebih dari seribu koperasi desa merah putih,saudara saudara sudah mulai beroperasi lebih seribu koperasi desa merah putih,-11,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Tentunya, baru satu setengah bulan beroperasi, banyak kekurangan.",tentunya baru satu setengah bulan beroperasi banyak kekurangan,tentunya baru satu setengah bulan beroperasi banyak kekurangan,-15,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Ada yang listriknya belum baik, ada yang airnya belum baik, ada yang belum dapat internet, dan sebagainya.",ada yang listriknya belum baik ada yang airnya belum baik ada yang belum dapat internet dan sebagainya,yang listriknya baik yang airnya baik yang dapat internet sebagainya,-19,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Tapi, dalam waktu dekat, saya mendapat laporan, akhir tahun ini kita bisa selesaikan 30 ribu Koperasi Desa dan Kelurahan Merah Putih, 30 ribu.",tapi dalam waktu dekat saya mendapat laporan akhir tahun ini kita bisa selesaikan ribu koperasi desa dan kelurahan merah putih ribu,dalam waktu dekat mendapat laporan akhir tahun kita selesaikan ribu koperasi desa kelurahan merah putih ribu,-10,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saya kira ini juga jarang ada negara yang berhasil membuat 30 ribu koperasi dalam satu setengah tahun, karena koperasi ini adalah koperasi operasional, bukan koperasi di atas kertas.",saya kira ini juga jarang ada negara yang berhasil membuat ribu koperasi dalam satu setengah tahun karena koperasi ini adalah koperasi operasional bukan koperasi di atas kertas,kira juga jarang negara berhasil membuat ribu koperasi satu setengah tahun koperasi adalah koperasi operasional bukan koperasi atas kertas,-9,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Setiap koperasi punya gudang, setiap koperasi punya kamar pendingin, sehingga panen dari rakyat, petani di desa itu tidak akan hangus, tidak akan puso, bisa disimpan.",setiap koperasi punya gudang setiap koperasi punya kamar pendingin sehingga panen dari rakyat petani di desa itu tidak akan hangus tidak akan puso bisa disimpan,koperasi punya gudang koperasi punya kamar pendingin panen rakyat petani desa hangus tidak akan puso disimpan,-2,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Tiap koperasi akan punya dua truk, sekarang mungkin baru satu dan akan datang secara bertahap.",tiap koperasi akan punya dua truk sekarang mungkin baru satu dan akan datang secara bertahap,tiap koperasi punya truk sekarang mungkin baru satu akan datang bertahap,-3,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Tiap koperasi akan punya gerai-gerai, Tiap koperasi akan menjual obat generik murah.",tiap koperasi akan punya gerai gerai tiap koperasi akan menjual obat generik murah,tiap koperasi punya gerai gerai tiap koperasi menjual obat generik murah,-7,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Tiap koperasi akan punya bengkel untuk memperbaiki alsintan (alat dan mesin pertanian).,tiap koperasi akan punya bengkel untuk memperbaiki alsintan alat dan mesin pertanian,tiap koperasi punya bengkel memperbaiki alsintan alat mesin pertanian,3,positif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Tiap koperasi akan menyalurkan semua barang-barang subsidi.,tiap koperasi akan menyalurkan semua barang barang subsidi,tiap koperasi menyalurkan semua barang barang subsidi,-3,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Barang subsidi adalah milik rakyat, tidak boleh diperdagangkan.",barang subsidi adalah milik rakyat tidak boleh diperdagangkan,barang subsidi milik rakyat boleh diperdagangkan,3,positif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saudara-saudara,Untuk pertama kali dalam sejarah Republik Indonesia, pemerintah akan punya, jalur akan punya suatu pegangan rantai pasok,supply chain, retail chaindari pusat sampai ke desa.",saudara saudara untuk pertama kali dalam sejarah republik indonesia pemerintah akan punya jalur akan punya suatu pegangan rantai pasok supply chain retail chaindari pusat sampai ke desa,saudara saudara pertama kali sejarah republik indonesia pemerintah punya jalur punya suatu pegangan rantai pasok supply chain retail chaindari pusat ke desa,2,positif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Pertama kali dalam sejarah.,pertama kali dalam sejarah,pertama kali sejarah,0,netral
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Kita sekarang tidak bisa kita di-blackmail, tidak bisa nanti ada barang langka, tidak bisa nanti ada menimbun barang di saat kritis.",kita sekarang tidak bisa kita di blackmail tidak bisa nanti ada barang langka tidak bisa nanti ada menimbun barang di saat kritis,sekarang bisa blackmail bisa ada barang langka bisa ada menimbun barang di saat kritis,-16,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Mau Idulfitri, barang langka.",mau idulfitri barang langka,mau idulfitri barang langka,-6,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Mau tahun baru, barang langka.",mau tahun baru barang langka,mau tahun baru barang langka,-6,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Tidak bisa, karena kita akan mengerti di mana langka, di mana lebih.",tidak bisa karena kita akan mengerti di mana langka di mana lebih,bisa kita mengerti mana langka mana lebih,-6,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Satu desa kelebihan telur, di desa lain kurang, kita akan paham dan mengerti.",satu desa kelebihan telur di desa lain kurang kita akan paham dan mengerti,satu desa kelebihan telur desa kurang akan paham mengerti,-9,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Dan, kita akhirnya akan lebih baik dan lebih cepat untuk mengendalikan inflasi.",dan kita akhirnya akan lebih baik dan lebih cepat untuk mengendalikan inflasi,kita akhirnya lebih baik lebih cepat mengendalikan inflasi,-2,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saudara-saudara,Khusus untuk Koperasi Desa Merah Putih ini, saya ingin jelaskan sedikit.",saudara saudara khusus untuk koperasi desa merah putih ini saya ingin jelaskan sedikit,saudara saudara khusus koperasi desa merah putih saya jelaskan sedikit,-14,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Niatnya tadi adalah untuk menghilangkan rentenir.,niatnya tadi adalah untuk menghilangkan rentenir,niatnya tadi untuk menghilangkan rentenir,0,netral
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Rentenir itu hidupnya adalah dengan menghisap darahnya petani kita.,rentenir itu hidupnya adalah dengan menghisap darahnya petani kita,rentenir hidupnya dengan menghisap darahnya petani,-1,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Dengan bunga satu persen sehari, tidak mungkin petani, produsen kita bangkit.",dengan bunga satu persen sehari tidak mungkin petani produsen kita bangkit,bunga satu persen sehari mungkin petani produsen bangkit,-7,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Tadinya tujuannya itu.,tadinya tujuannya itu,tadinya tujuannya,0,netral
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Ternyata, kita menemukan bahwa nanti pasok ini bisa memicu, menghemat ratusan triliun Rupiah.",ternyata kita menemukan bahwa nanti pasok ini bisa memicu menghemat ratusan triliun rupiah,ternyata menemukan nanti pasok bisa memicu menghemat ratusan triliun rupiah,0,netral
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Saya minta dipasangslideitu.,saya minta dipasangslideitu,minta dipasangslideitu,-3,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Ya, rantai pasok perdagangan bahan pokok.",ya rantai pasok perdagangan bahan pokok,rantai pasok perdagangan bahan pokok,-9,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Kalau kita lihat selama ini, petani jual ke pedagang pengumpul, pedagang pengumpul ke distributor, distributor ke sub distributor, sub distributor ke pedagang grosir, pedagang grosir ke pedagang retail.",kalau kita lihat selama ini petani jual ke pedagang pengumpul pedagang pengumpul ke distributor distributor ke sub distributor sub distributor ke pedagang grosir pedagang grosir ke pedagang retail,kalau lihat selama petani jual pedagang pengumpul pedagang pengumpul distributor distributor sub distributor sub distributor pedagang grosir pedagang grosir pedagang retail,3,positif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Satu, dua, tiga, empat, lima.",satu dua tiga empat lima,satu tiga empat lima,-1,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Lima pihak baru ke konsumen.,lima pihak baru ke konsumen,lima pihak baru konsumen,-3,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Ternyata setelah diriset oleh Menteri Pertanian, keuntungannya yang diambil oleh pihak penengah ini adalah 30-40 persen.",ternyata setelah diriset oleh menteri pertanian keuntungannya yang diambil oleh pihak penengah ini adalah persen,ternyata diriset menteri pertanian keuntungannya diambil pihak penengah adalah persen,-4,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Jadi, diperhitungan 313 triliun.",jadi diperhitungan triliun,jadi diperhitungan triliun,-2,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Jadi, yang dinikmati oleh petani hanya 30 persen, sepertiga, ya, yang dinikmati oleh konsumen 30 persen, yang 40 persen dinikmati olehmiddleman.",jadi yang dinikmati oleh petani hanya persen sepertiga ya yang dinikmati oleh konsumen persen yang persen dinikmati olehmiddleman,jadi dinikmati petani persen sepertiga dinikmati konsumen persen yang persen dinikmati olehmiddleman,-1,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Ya, sulit untuk ada kemakmuran.",ya sulit untuk ada kemakmuran,sulit ada kemakmuran,-6,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Dengan Koperasi Merah Putih (KDMP), marginnya kurang lebih 5-10 persen.",dengan koperasi merah putih kdmp marginnya kurang lebih persen,koperasi merah putih kdmp marginnya kurang lebih persen,-7,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saya kira koperasi ambil 5 persen sudah cukup, berarti sisanya bisa dinikmati petani dan konsumen.",saya kira koperasi ambil persen sudah cukup berarti sisanya bisa dinikmati petani dan konsumen,kira koperasi ambil persen cukup berarti sisanya dinikmati petani konsumen,-9,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,Ini adalah keamanan ekonomi jangka panjang.,ini adalah keamanan ekonomi jangka panjang,adalah keamanan ekonomi jangka panjang,5,positif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Sehingga, Saudara-saudara, bisa kita bayangkan, kalau 250 triliun beredar di rakyat, itu ada istilah para ekonom ajarkan kepada saya, ya.",sehingga saudara saudara bisa kita bayangkan kalau triliun beredar di rakyat itu ada istilah para ekonom ajarkan kepada saya ya,saudara saudara kita bayangkan kalau triliun beredar rakyat ada istilah ekonom ajarkan saya,-5,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saya bukan ekonom, saya hanya dapat pelajaran dari ekonom-ekonom, itu ada namanyaphilosophy of money.",saya bukan ekonom saya hanya dapat pelajaran dari ekonom ekonom itu ada namanyaphilosophy of money,bukan ekonom hanya pelajaran ekonom ekonom ada namanyaphilosophy of money,-7,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Jadi kalau satu Rupiah beredar di masyarakat, kegiatan ekonomi yang ditimbulkan bisa dua, tiga, sampai empat kali lipat.",jadi kalau satu rupiah beredar di masyarakat kegiatan ekonomi yang ditimbulkan bisa dua tiga sampai empat kali lipat,jadi kalau satu rupiah beredar masyarakat kegiatan ekonomi ditimbulkan dua tiga empat kali lipat,-2,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Kalau minimal dua kali, berarti 600 triliun atau 500 triliun minimal akan beredar di rakyat kita di bawah.",kalau minimal dua kali berarti triliun atau triliun minimal akan beredar di rakyat kita di bawah,kalau minimal kali berarti triliun triliun minimal beredar rakyat di bawah,-4,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Kalau sampai tiga kali, empat kali itu kita bisa bayangkan.",kalau sampai tiga kali empat kali itu kita bisa bayangkan,kalau tiga kali empat kali kita bayangkan,-1,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Saudara-saudara,Jadi, ini saya kira sangat strategis, tentunya usaha besar ini pasti banyak kekurangan.",saudara saudara jadi ini saya kira sangat strategis tentunya usaha besar ini pasti banyak kekurangan,saudara saudara jadi saya kira sangat strategis tentunya usaha besar pasti banyak kekurangan,-21,negatif
Taklimat Presiden pada Sidang Kabinet Paripurna,https://www.setneg.go.id/baca/index/taklimat_presiden_pada_sidang_kabinet_paripurna,"Sama dengan MBG, ada kekurangan, ada penyelewengan, ada penyimpangan, tapi kita segera bertindak, kita segera memperbaiki, ya, kan.",sama dengan mbg ada kekurangan ada penyelewengan ada penyimpangan tapi kita segera bertindak kita segera memperbaiki ya kan,sama mbg kekurangan penyelewengan penyimpangan segera bertindak kita segera memperbaiki kan,-18,negatif
